Prodct,Prodct Id,Question,Answer
Baby,B000058DPL,does it work with the symphony pump?,"yes it does but the car has to be running (not just ""on"")"
Baby,B000058DPL,What is the output current of this adapter?,"12 volt - there is also a 9 volt option, but both cords were very flimsy, and only lasted a few months with regular use."
Baby,B000058DPL,does it com in medela retail packaging? Not sure whether it is geniune part from medela or other brand that can be used with medela?,It's not medela branded. Definitely an off brand that just works with the medela.
Baby,B000058DPL,does it com in medela retail packaging? Not sure whether it is geniune part from medela or other brand that can be used with medela?,"Yes, it came in Medela packaging."
Baby,B000058DPL,"ASIN B000058DPL, is it geniune part from Medela in Medela retail packaing?",It is a Medela brand item.
Baby,B00005BMDX,Does this come with medium flow nipples?,No it comes with the slowest flow
Baby,B00005BMDX,Does this come with medium flow nipples?,The bigger come with fast and the smaller comes with slow but you will have to buy the medium flow yourself
Baby,B00005BMDX,Does this come with medium flow nipples?,"All ventaire come with slow, the meduim are hard to find."
Baby,B00005BMDX,Do they fit in Dr. Brown bottle warmer?,"i really don't know, i usually have only their brand, but you can try and find out!!"
Baby,B00005BTC5,Can this be also used for Playtex VentAire bottles?,"Yes you can, but these are not really fast flow!"
Baby,B00005BTC5,Can you use these with the Playtex Nurser bottles and/or the Playtex Premium nurser bottles? Thx,These are compatible with all playtex bottles
Baby,B00005BXKM,what size batteries does it require?,"Hello, and thank you for your question about the Quick Serve Bottle Warmer!  This product does not require batteries.  In order to operate the bottle warmer, it must be plugged into an outlet as a power source.  Thank you!"
Baby,B00005BXKM,what size batteries does it require?,no batteries - it plugs in
Baby,B00005BXKM,what size batteries does it require?,None. 1 button and a plug.
Baby,B00005BXKM,Can it heat glass bottle?,It's reccomended not to.
Baby,B00005BXKM,Can it heat glass bottle?,"Yes, glass baby food jars also"
Baby,B000067Q6J,Is this the older version that is circular and not oval?,"the tray on the top is oval, but the ""shaft"" is circular"
Baby,B000067Q6J,Is this the older version that is circular and not oval?,Yes it's the circle kind.
Baby,B000067Q6J,Is the food grinder BPA free?,"It is stated on the box, ""BPA and Phthalate FREE""."
Baby,B000067Q6J,Is the food grinder BPA free?,Not worth the money. Hard to use and wouldn't stand up with out holding on to it.
Baby,B00005BXHY,Is this treated with flame retardant chemicals?,The smaller sizes are not treated w/flame retardants.  Polyester is a natural flame retardant w/o using chemicals.  Hope this helps.
Baby,B00005BXHY,"Hi!  Would this be considered the ""summer weight"" sleep sac option?  Or would this be too thick for the summer?","Yes these are perfect for spring/summer as long as its not the fleece, the fleece are too warm!"
Baby,B00005BXHY,"Hi!  Would this be considered the ""summer weight"" sleep sac option?  Or would this be too thick for the summer?",It should be fine as long as you have air condition on at night.
Baby,B00005BXHY,"Hi!  Would this be considered the ""summer weight"" sleep sac option?  Or would this be too thick for the summer?",This is medium weight not heavy or light.
Baby,B0000DEW8N,Does the seat have a crotch strap or is it just the waste strap?,"Yes, it has a crotch strap & works great."
Baby,B0000DEW8N,Does the seat have a crotch strap or is it just the waste strap?,It has both like the car seat and also another one to tie to a chair so it can be still. It is pretty safe.
Baby,B0000DEW8N,Would you need a separate high chair for a baby or can you just use this chair?,"You could just use this as a high chair but keep in mind it's very small, it's like a travel booster, but it is good for 6+ months and could hook onto your table chair fine and act as a high chair especially if you are on a tight budget..."
Baby,B0000DEW8N,Would you need a separate high chair for a baby or can you just use this chair?,This high chair will be sufficient until he can sit in a regular chair
Baby,B0000DEW8N,"Would it be OK to use it outside? On a deck table / chair? Will it be OK to get wet, etc?",Yes...it's all plastic. It should be placed on a sturdy chair however for any age child.
Baby,B0000DEW8N,"Would it be OK to use it outside? On a deck table / chair? Will it be OK to get wet, etc?","Yes that would be fine!  It's almost entirely made plastic, there are 4 metal (exposed) screws on the very bottom on the feet, and the straps are nylon.  But they can get wet."
Baby,B0000DEW8N,"Would it be OK to use it outside? On a deck table / chair? Will it be OK to get wet, etc?","Probably. It's all plastic, except for the straps, which are sort of fabric-like."
Baby,B000WUD816,Papasan Cradle Swing Are there replacement cushions available to buy seperately?,Look on ebay- lots of parts/ covers etc there.
Baby,B0002JETPQ,How Tall is this gate and can it extend to 108 inches?,28 inches high by 98 inches give or take
Baby,B0002JETPQ,How Tall is this gate and can it extend to 108 inches?,It is approx 15 Inches tall. And it extends fully to 108 inches.
Baby,B0002JETPQ,"How small can this gate get? The descption says 28"" wide in one paragraph and 60"" wide in the next.","60"" is the smallest, and fully extended at 98"""
Baby,B0002JETPQ,"How small can this gate get? The descption says 28"" wide in one paragraph and 60"" wide in the next.","The gate consists of four 28"" sections. When assembled it telescopes to 60"" wide."
Baby,B0002JETPQ,Can this be used outdoors on a deck?,It might be okay depending on how exposed it is to the weather. It is wood with some metal peices and needs two walls with eyehooks to install. If left in the rain overtime the wood would warp and the metal would rust.
Baby,B0002JETPQ,Will this hate hold up to an 11 month old who is trying to walk?,"With supervision, yes. Just make sure the hooks are in good and tight."
Baby,B0002JETPQ,Can it fit unparallel walls?,"Yes, within reason. The gate attaches to the walls at two points on either end of the gate (4 attachment points total).  As long as the total distance from wall to wall doesn't exceed the total length of the gate, you could attach to nonparallel walls."
Baby,B0002JETPQ,Can it fit unparallel walls?,It is a latch type of gate where you will need to screw eye hooks into your walls.  This is not a tension based gate.
Baby,B0006FHBB0,Do the 4oz liners expand if you fill them with more than 4oz of milk?,It could expand until 5 oz but you have the risk to had spills. So it's better to maintain in 4oz
Baby,B0006FHBB0,Do the 4oz liners expand if you fill them with more than 4oz of milk?,No they do not expand.
Baby,B0006FHBB0,Do the 4oz liners expand if you fill them with more than 4oz of milk?,No.  Actually just maybe a tiny bit.  But its made to only hold 4 oz... maybe a bit more if you fill it up to the rim.
Baby,B0006FHBB0,Slow nipples are included?,8-oz came with medium flow nipples
Baby,B0006FHBB0,Slow nipples are included?,The 4oz bottles come with slow flow nipples.  The 8oz comes with medium flow nipples.
Baby,B0006FHBB0,Slow nipples are included?,"Yes, slow nipples included"
Baby,B0006FHBB0,Slow nipples are included?,Yes you have to buy the faster flowing nipples on the side
Baby,B0006FHBB0,Can you use the 4oz drop-ins with the 8oz bottles?,Yes the radius is the same
Baby,B0006FHBB0,Can you use the 4oz drop-ins with the 8oz bottles?,"Yes you can, however it's just hard to burp the air out of the bags in the bigger bottles. Don't recommend it!"
Baby,B0006FHBB0,Can you heat these in a bottle warmer or will it melt the liner?,No not in a bottle warmer you put hot water in a cup or heated water and place the bottle inside that for 2 minutes or depending how warm the water is because if it's in hot water it'll get hot fast.
Baby,B0006FHBB0,Do all the colors come in the new angled version? Thank you!,"Each box would have a different color in it.  It could be white, blue or yellow."
Baby,B0006FHBB0,hi! can you use 8 oz drop ins  with the 4 oz bottles? what would be the drawback?,"You could, but you will have the rest of the bag out of the bottle"
Baby,B0006FHBB0,hi! can you use 8 oz drop ins  with the 4 oz bottles? what would be the drawback?,"You can, however the liner would be below the bottle and difficult to use. Best bet would be to use 4oz drop in with the 4oz bottle. It's easier to use 8 oz or 10 oz drop in in a 8 oz bottle."
Baby,B0006ZZB0I,can you make this into a bong?,This will kill you if you inhale the vapors. Careful when they break J.C.!
Baby,B0006ZZB0I,What exactly are they?,"You hold the bottom of the glass and the heat makes the liquid swirl up to the top of the glass.  When you let it go, the liquid comes back down."
Baby,B0006ZZB0I,"are they made of glass of plastic?  If plastic , is it impact resistant ?",They are made from blown glass.
Baby,B00078ZHQ2,Is this machine washable?,Yes. But the changing pad itself is not. Only the cover.
Baby,B00078ZHQ2,does the blue color come in quantity 2 ?,"Yes. If you try to select quantity of 1, it says ""not available in blue"""
Baby,B00078ZHQ2,does the blue color come in quantity 2 ?,The blue is a single cover. At least it was a year ago.
Baby,B00078ZHQ2,Is this good for summer newborns?,Yes - seems pretty lightweight
Baby,B0007G6KEW,What is the distance between bars?,"The upright bars aren't equally spaced. The widest distance is 3"" with some closer to 2 1/2""."
Baby,B0007G6KEW,What is the distance between bars?,The space between the bars is three inches .
Baby,B0007G6KEW,Does it close automatically?,No.    Not at all. Does not even swing closed
Baby,B0007G6KEW,Does it close automatically?,No it does not but it closes easily with one hand. :)
Baby,B0007G6KEW,can this gate be solid mounted at an angle?,It can be mounted with the screws that come with it. Directly into the wall. Straight. No Angles.
Baby,B0009ET8F0,Is this lock visible from the outside of the cabinet?,Nope. Only visible when cabinet is opened.
Baby,B0009ET8F0,Is this lock visible from the outside of the cabinet?,"No, not when installed according to the enclosed instructions."
Baby,B0009ET8F0,Is this lock visible from the outside of the cabinet?,This lock is not visible from the outside. It works really well.
Baby,B0009ET8F0,Is this lock visible from the outside of the cabinet?,Nope.  It's only visible when you open the cabinet.
Baby,B0009JOSNC,can baby be placed forward or only toward the person carrying her/him?,Baby can be placed both ways.
Baby,B0009JOSNC,can baby be placed forward or only toward the person carrying her/him?,When the child can support the weight of their head on their own then you can fold down the head/neck support and have them face forward.
Baby,B0009JOSNC,can baby be placed forward or only toward the person carrying her/him?,"Yes, baby can also be faced foward. Fold the top flap down so the 'Bjorn' label faces outwards and the two top clips fold back on themselves. Hope that makes sense and helps."
Baby,B000FFS9VM,does stroller come with rain cover? thanks,"It does come with a sun/shade cover, but if you're referring to something plastic, or something that keeps the child's body dry, this stroller does not come with that."
Baby,B000FFS9VM,does stroller come with rain cover? thanks,Yes it comes with the sun/shade cover as shown
Baby,B000FFS9VM,does stroller come with rain cover? thanks,It comes with the shade shown in the photo.
Baby,B000FFS9VM,what is the weight capacity of this stroller?,Up to 37lbs according to chicco's website.
Baby,B000FFS9VM,Is this stroller comfortable to use for tall people? Like 6ft tall?,Good Travel Stroller and yes comfortable for people 6ft tall.
Baby,B000FFS9VM,does it have a cup holder,No it does not have one. Sorry
Baby,B005IA84M8,Does this product allow you to take a picture?,"No, it does not."
Baby,B000FFS9VM,does it have a cup holder,"No, there's no cup holder"
Baby,B000FFS9VM,does it have a cup holder,"Unfortunately, it does not have one."
Baby,B000FFS9VM,does it have a cup holder,"No,it hasn't"
Baby,B000FFS9VM,that car is fully baby lying in one of its positions????,It has several position of that's what you are asking. Don't really understand the question.
Baby,B000BF6UVC,can you put the cover on when wearing the baby facing you?,Yes it works well both ways!
Baby,B000BF6UVC,will this fit a standard baby carrier that isn't baby bjorn brand?,Yes it is basically a big pouch that just fits around your child! It has elastic around the edge so you can tuck it around baby! Very easy and handy!
Baby,B000BKPGEE,"Can each of the bassinet be removed separately from the entire unit, in case if you want bring babies to different location? Thx'",yes they can.my daughter loves hers.
Baby,B000BKPGEE,"Does the bassinet fit in the carrying bag? If so, how? Outside the 4 walls that the pad folds up to make?",Yes it fold up and fits inside. The bars come out of it.
Baby,B000BKPGEE,"Does the bassinet fit in the carrying bag? If so, how? Outside the 4 walls that the pad folds up to make?","Exactly, the pad folds in four with everything else inside of it. The good thing is that it has two straps, so you can tighten it and can fit into the carrying bag."
Baby,B000BPMJR6,"Would it be suggested to use this to cover the ""mattress"" that comes with the pack n play to make the surface not as hard?",It does the job. It certainly helps.
Baby,B000BPMJR6,Is this made to fit the pad that comes with a pack n play or for an extra mattress that is bought to fit in the pack n play?,it will fit the mattress that comes with the pack and play...it will not fit the very nice extra mattress that you can buy to go into the pack and play...
Baby,B000BPMJR6,Is this made to fit the pad that comes with a pack n play or for an extra mattress that is bought to fit in the pack n play?,"It's made for a Porta crib, not a Pack and Play. There's a big difference."
Baby,B000BPMJR6,It is actually made of cotton?,Top layer 100% cottonMiddle layer 100% polyester fiberfillBack layer 100% vinyl
Baby,B000BPMJR6,It is actually made of cotton?,It is a cotton blend. cotton with some kind of  fiber filling in the quilting.
Baby,B000BPMJR6,Will it fit the Arm's Reach MINI Co-Sleeper?,yes this fits the arm's reach mini co-sleeper.
Baby,B000BPMJR6,Will it fit the Arm's Reach MINI Co-Sleeper?,Picture #2 has the dimentions of the sheet. Measure your bed & figure it out
Baby,B000COY136,Can i embroider these?,"Yes, they are perfect for monogramming."
Baby,B000COY136,are these machine washable?,Yes they are! And keep their shape really well.
Baby,B000COY136,Is the terry cloth rough on the face?,No it is not rough. It is like a wash cloth.
Baby,B000EI8L0O,Does this gate lock open?,"No. It auto swings close, unless you tie it open"
Baby,B000EI8L0O,Does this gate lock open?,No it's only meant to remain closed so when you unlatch it the gate opens then it swings shut.
Baby,B000EI8L0O,Does this gate lock open?,"sure, if you have a bungee chord.but no, it does not"
Baby,B000EI8L0O,How tall is the extra tall the dreambaby extra tall gate?  How many more inches in height does the extension add?,"It is 39 or 40 inches tall.  The extension doesn't add any further height - it adds width to the gate, so that you can use it across a wider door opening."
Baby,B000EI8L0O,How tall is the extra tall the dreambaby extra tall gate?  How many more inches in height does the extension add?,Height 39.4 inches extension 3.75 inches and 7 inches both come with gate.
Baby,B000EI8L0O,How wide is the opening when the walk through gate is open?,"Gate is mounted to bracket with hinges.  Hinges take approximately 1.5"" depending upon how one measures.  There is clearly 18"" opening through which to pass.  Perhaps fudging a bit on space used by hinges would allow one to say there is 18.5"" for one to pass.  Not this question has been posed again since 2013.  Most recent answer was 18"" and a caveat was added that a 400 lb person turned sideways passed through gate with no issue."
Baby,B000EI8L0O,Does this gate come with a piece to keep the gate from swinging both directions when located at the top of the stairs?,It swings both ways but locks in place when shut. If you mean a piece like a stopper no.
Baby,B000EI8L0O,Does this gate come with a piece to keep the gate from swinging both directions when located at the top of the stairs?,"The gate opens in both directions, but latches when it swings closed so it does not swing past closed"
Baby,B000F1OGCC,Does this work with a platform bed,It's possible since the straps go all the way across to the other side. There is also a metal disc that would go between the box spring and mattress so that it can anchor flat against them to avoid sliding out. As long ad you can place this metal disc flat against the outside of the platform and mattress you should be fine. Only thing is you might want to put a small hand towel around he disc so it wouldn't scratch or ruin the wood platform. Hope that helps!!!
Baby,B000FT9J08,Does anyone know if the naturepedic mini/portable crib mattress fits with this crib? Im looking for an organic mattress that fits with this crib.,It did for us 3 years ago!
Baby,B000FT9J08,sheets and bedding What bedding fits the mini crib???? and where do you find it?,"24"" by 38"" are the size of the sheets for this bed if you have a 3"" mattress and not just the pad. The pad is not good it's a thin pad. Mattress is necessary.Amazon has mini crib sheets gerber does too."
Baby,B000FT9J08,sheets and bedding What bedding fits the mini crib???? and where do you find it?,"if you plan on using the 1"" pad that comes with it, you will probably be fine to buy a pack n play sized sheet. if you are planning on buying a thicker mattress, do a google search for mini-crib sheets. lots of websites sell them, not sure about actual physical stores though."
Baby,B000FT9J44,Can this be converted to a toddler bed as well?,"No, this is strictly a mini crib, much the same size as a port-a-crib."
Baby,B000FT9J44,"does it work as a rocking crib too, like other mini cribs?","No, this particular crib doesn't rock."
Baby,B000FT9J44,"does it work as a rocking crib too, like other mini cribs?",No it does not rock.  It is just like a standard crib but smaller in size.
Baby,B000FT9J44,how portable is the crib? is it easy to roll in and out?,"It is not on casters, so it doesn't roll. However, it's really lightweight and fairly easy to move around."
Baby,B000FT9J44,Will this fit regular size crib sheets?,Yes regular size crib sheets can be used as they are bigger in both length and width.
Baby,B000FT9J44,Will this fit regular size crib sheets?,"No, this is a mini crib roughly the size of a pack and play."
Baby,B000FT9J44,Will this fit regular size crib sheets?,no- you will need minicrib sheets
Baby,B000FT9J44,Will this fit regular size crib sheets?,"Regular sized crib sheets are pretty big compared to the mini crib mattress, so it will be very loose. But that doesn't mean you can tuck that baby in a best as you can! Mini crib sheets aren't too easy to find."
Baby,B000G6BZJI,What is the mesh on this gate made out of -- wire or plastic?,It is made out of plastic.
Baby,B000G7YLZW,can sunshine kids radian 80 car seat turn into a booster seat?,You can use the car seat with a seat belt. In this respect it can be used as a high back booster. The back does not detach to make it into a backless booster. Be sure to read the owner's manual for specific information about securing your child into this seat using just a seat belt.
Baby,B000G7YLZW,can sunshine kids radian 80 car seat turn into a booster seat?,No. The back cannot be removed.
Baby,B000G7YLZW,can sunshine kids radian 80 car seat turn into a booster seat?,"All the Diono Radian seats R100, R120, RXT and GTX can all turn into boosters, but not the Sunshine Kids Radian Radian models. BTW - Sunshine Kids is now named Diono."
Baby,B000GB0NZA,Do you think this is a better option than a blender for making homemade baby food?,"This is for "" when you make a meal for the family and the baby can eat the same thing"".  Or when you eat out just share what you are having with your infant. If you make a baby food enmass and want to freeze or store it then a blender makes more sense."
Baby,B000GB0NZA,Do you think this is a better option than a blender for making homemade baby food?,"No, but if you want to make soft food smoother (bananas, avacado) or take fibers out of food that are soft (strings on cooked beans, skins from cooked peas) it works well.  You'd still need a blender or food processor."
Baby,B000GB0NZA,Do you think this is a better option than a blender for making homemade baby food?,"Yes because in a blender u might have to add water to mix the food well. In this food mill it doesn't matter how thick the food is, it will be ground well!"
Baby,B000GB0NZA,Will it puree cooked asparagus since that veggie tends to have strings that need to be removed or would the strings clog it up too fast?,"This has more of a smashing effect  not really a grinding.So yes it would minus the strings,  and yes it will clog after you have smashed your portion."
Baby,B000GB0NZA,Will it puree cooked asparagus since that veggie tends to have strings that need to be removed or would the strings clog it up too fast?,Have not tried it but it did not do a great job with green beans.
Baby,B000GB0NZA,does this separate or strain skin or seed or bones while grinding?  Like berries or chicken?,Its a waste of maoney and practically does nothing to the food. Dnt buy it
Baby,B000GB0NZA,Can it grind cooked meat?,No.I found this totally worthless.
Baby,B000GB0NZA,Can it grind cooked meat?,if not too tough does liver well.
Baby,B000GB0NZA,is it easy to clean or a pain in the butt with many parts?,not too bad depends on what ya grind
Baby,B000GEC1K2,Most of the customer reviews for this product mention the kit only contains the rails and NO slats. Can you please confirm if the kit includes 3 metal,Does not include slats.  They're not needed either. The rails have a small lip on them which a box spring will fit on.
Baby,B000GEC1K2,Do these rails fit the DaVinci Elizabeth II Convertible Toddler bed?,"According to the manufacturer's website, it should fit the Elizabeth II and a number of other Davinci convertible toddler beds. http://www.davincibaby.com/twin-full-size-conversion-kit-anastasia"
Baby,B000GEC1K2,"The instruction manual has ""full size conversion"", but not ""twin size conversion"". Does it really fit a twin size mattress??",Mini coverts to twin. Regular converts to full
Baby,B000GEC1K2,Will this rail kit work for an older Simplicity Ellis 4-in-1 Conversion Crib?,"This kit includes the DaVinci Twin/Full Size Bed Rails for Kalani, Emily, and Annabelle Cribs.  It gives no information about other model conversion cribs."
Baby,B000HZI1R2,"Does this come with a removable, washable cover, or does that need to be ordered separately?",It comes with a removable cover.
Baby,B000HZI1R2,"Does this come with a removable, washable cover, or does that need to be ordered separately?",The cover is removable and washable.
Baby,B000HZI1R2,Is the cover 100% cotton or not?,The cover is 100% polyester.
Baby,B000HZI1R2,Is the cover removable and washable?,Yes it is. Difficult to put back on but its worth it!
Baby,B000HZI1R2,Is the cover removable and washable?,yes it is removable and washable
Baby,B000HZI1R2,Is the cover removable and washable?,Yes it zips off easily.
Baby,B000HZI1R2,Is the cover removable and washable?,"Yes,you can also buy replacement covers, or spares."
Baby,B000HZI1R2,What kind of batteries are needed for this pillow & are they readily available?,No batteries. It's a pillow.
Baby,B000HZI1R2,What kind of batteries are needed for this pillow & are they readily available?,"This is strictly a pillow, it has no functions requiring batteries."
Baby,B000I2MRJC,where is it made?,The company is in Illinois but it is actually made in China.
Baby,B000I2MRJC,where is it made?,"Learning curves brands, inc, Oak Brook, IL"
Baby,B000I2MRJC,is this product lead free,"Not sure. It contains a non-replaceable battery (battery chamber is inaccessible), so the battery might have trace elements, and the box has a WEEE symbol indicating that it is categorized as an electronic device and therefore needs proper disposal as per European regulations. http://en.wikipedia.org/wiki/File:WEEE_symbol_vectors.svg"
Baby,B000I2MRJC,is this product lead free,"The label reads : all new materials , polyester fiber and cellophane, reg no pa-12807 (cn). Reg no ont 24h 3692Don't know if the regs relate to lead.There are no painted surfaces,  all dyed cloth."
Baby,B000I2MRJC,Delivery time usually a few days?,Usually takes 7-12 days from China to US.
Baby,B001GQ2RYY,Does this plug-in at all or does it run just on batteries?,It has both options.perfect!
Baby,B001GQ2RYY,Does this plug-in at all or does it run just on batteries?,It can do either! You can run it on batteries OR plug it into the wall.
Baby,B001GQ2RYY,Does the seat adjust?,The back of the seat has 2 recline positions and the seat itself can pivot so it rocks side-to-side or front to back.
Baby,B001GQ2RYY,Does it have a 5 point restraint system or a 3 point?,It's 3 point.
Baby,B000KJBFC8,Does this work with sunshine car seats?,You should not be buckling it around the seat for safety reasons.  It goes around the child so that it does not injure them in a crash.
Baby,B000KJBFC8,alzheimers lap tray? Would this work?,check the width dimensions firs if using for an adult otherwise its fine and safe to use.
Baby,B000KJBFC8,alzheimers lap tray? Would this work?,This should work fine for adults
Baby,B000KJBFC8,could this work for someone in a wheelchair in the car?,if they are a very big person it will probably not be wide enough as these are made for children ootherwise yesthanks for your interest
Baby,B000KJBFC8,could this work for someone in a wheelchair in the car?,No.  It is too soft to hold anything.
Baby,B000KJBFC8,could this work for someone in a wheelchair in the car?,"Yes, can't see why not."
Baby,B000KJBFC8,could this work for someone in a wheelchair in the car?,"If he or she is not too large , then yes"
Baby,B000KJBFC8,could this work for someone in a wheelchair in the car?,"Yes, it could depending on how large the person is. The strap goes around the back of the seat and can be placed under or through  as or rails on the chair. That adjustable strap is probably about 30 inches long. So, you have about 40-45 total inches including the edge of the table (running on the person's waist."
Baby,B000KJZOWU,Has anyone found a place to purchase extra covers for this?,"i have it for 2 years and never need the extra covers, sorry. The green one is washable and drys fast."
Baby,B000KJZOWU,is it cotton or what?,"It is a firm foam material inside, not fluffy but not memory foam either. It's quite comfortable."
Baby,B000ME3146,Is this a quiet pump?,It is ridiculously loud.
Baby,B000ME3146,What nipples do you use on your pump bottles?,The standard size nipple is what fits on them such as the plain Gerber brand bottles and what Enfamil or Similac includes in their hospital bags.
Baby,B000ME3146,Is this pump compatible with milk storage bags ? Can milk be pumped directly to storage bags instead of bottles?,"Yes, but there's a different piece that you put onto the spout to hook the bags onto."
Baby,B000MHX9P4,Does anyone know if this is easily removed or is it damaging to the wood? Thanks,Very easily removed and should not damage wood!
Baby,B000MHX9P4,"how do you make it stick with the tape that comes with it, its not double sided i have been scrating its non sticky side since yesterday","The tape is double sided, the sticky part,  when you take it off the roll goes on the cushion. The other end has a thin protective film which comes off after a little bit of scratching on the corner."
Baby,B000MHX9P4,Is this 12 inches of foam or 12 feet? The description is unclear,12 feet! Will tell you that the adhesive isn't good on this product.
Baby,B000O1SHI2,does this come with the bassinet ?,"No, unfortunately, it does not come with a bassinet but it does come with a bar to use with your infant carrier."
Baby,B000O1SHI2,does this come with the bassinet ?,It turns into something similar.. The backrest. Goes all the way down... The footrest goes up and with the optional muff covers feet.. Well padded too
Baby,B000O1SHI2,does this fold like an umbrella stroller or is it wide and flat?,Wide and flat.  Not like an umbrella.
Baby,B000O1SHI2,does this fold like an umbrella stroller or is it wide and flat?,"No, it does not fold like a regular umbrella stroller. It is indeed wide and flat."
Baby,B000O1SHI2,does this fold like an umbrella stroller or is it wide and flat?,"It does not like an umbrella, it fold is wide."
Baby,B000O1SHI2,does this fold like an umbrella stroller or is it wide and flat?,It's wide and flat.
Baby,B000O1SHI2,What model year is this Red Bumbleride Flyer? How do i know i am getting the newer model..,It's 2011 according to the UPC number
Baby,B000P24D92,"The measurement are 53 inchs by 34"" by 19"". Is that correct? Anyone know what it actually measures?","The oval top is 13"" wide x 9.5"". Although the sides flare, the footprint is 13 3/8"" x 10 3/8"". It is 7 1/4"" high."
Baby,B000P24D92,Is the top non-skid?,"It has raised ""bumps"" but it is not a rubber non-skid surface."
Baby,B000P24D92,What is the height of this step stool?,It's not very tall at all - only 6 inches. Hope this helps you.
Baby,B000S35QLC,Are there two pieces to this?,Yes as seen in the picture there is a reciever and a transmitter the reciever has a rechargable battery so you can carry it around and hear your baby
Baby,B000S35QLC,Are there two pieces to this?,Yes a base and monitor
Baby,B000S35QLC,Are there two pieces to this?,Yes. There is a receiver and a transmitter.
Baby,B000S35QLC,Is it a monitor or only the reciever,It's both (a complete set).
Baby,B000S35QLC,Is it a monitor or only the reciever,It's a set.
Baby,B000S35QLC,Is it a monitor or only the reciever,You get both. The receiver or baby room and the monitor to take with you.
Baby,B000S35QLC,Is it a monitor or only the reciever,"It is not two way...one transmits the sound, the other receives the sound, so you can hear sounds but you can't talk back and forth."
Baby,B000S35QLC,Is it a monitor or only the reciever,It is both the monitor and the receiver.
Baby,B000S35QLC,"This picture shows just the receiver, does this come along with a monitor too at the same cost?",the way it works is you place it in the room you want to know what is going on and you place the other part in your room and you will be able to hear every sound coming from the room you placed it in.  you get the two when you order.
Baby,B000S35QLC,"This picture shows just the receiver, does this come along with a monitor too at the same cost?","Yes - you get both items.  Please understand that it is not two way - you can listen to one location from another location, but not the other direction."
Baby,B000S35QLC,"if you got 2 sets of these, would you be able to monitor 2 rooms on the same receiver?","Yes, just set the color selectors to the same on both."
Baby,B000S35QLC,Is this monitor analog or digital?,The monitor is analog.  Simple sound ---no recording.
Baby,B000S35QLC,Is this monitor analog or digital?,This is an analog monitor.
Baby,B000TAHLRQ,Are these gates pressure mounted only or can they be hardware mounted?,They can be mounted either way
Baby,B000U5LXU6,Is the hardware metal or plastic?,"Plastic, there are metal pipes/rods, but they don't detract at all from design. The plastic feels high quality, and the door has held up well under heavy use."
Baby,B000U5LXU6,how long is it?,"There are 6 sections that are about 26 inches wide, so extended it's about 13 feet."
Baby,B000U5LXU6,how long is it?,Each panel is 2 feet.
